keyword,region,match_type,lb,ub,source,nn_keyword,nn_region,nn_match_type,nn_hist_min,nn_hist_max,cosine_sim,tier
free ai generative course,usa,phrase match,2.218508090331266,22.16578952861413,nearest_neighbor,generative ai course,usa,phrase match,2.3,22.98,0.9645687349266375,same_region_and_match
free ai generative course,a,broad match,0.30866199517652404,2.8165407059857817,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9645687349266375,same_region_and_match
free ai generative course,b,broad match,0.13503962288972926,2.749020894540917,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9645687349266375,same_region_and_match
free ai generative course,c,broad match,0.12051637430492197,2.1692947374885954,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9270490331147844,same_region_and_match
free certification courses generative ai,usa,broad match,0.5994987178870713,22.312592906359434,nearest_neighbor,generative ai certificate course,usa,broad match,0.64,23.82,0.9367167466985489,same_region_and_match
free certification courses generative ai,usa,phrase match,0.22700543713356716,4.585509830098056,nearest_neighbor,generative ai certification online,usa,phrase match,0.25,5.05,0.9080217485342686,same_region_and_match
free certification courses generative ai,a,broad match,0.29038219147655014,14.238094549817943,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.9367167466985489,same_region_and_match
free certification courses generative ai,b,broad match,0.11240600960382587,5.845112499398946,nearest_neighbor,generative ai certificate course,b,broad match,0.12,6.24,0.9367167466985489,same_region_and_match
free certification courses generative ai,c,broad match,0.13114034453779685,2.6977442304918204,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9367167466985489,same_region_and_match
free certification courses on generative ai,usa,broad match,0.222498507044889,4.292367031740984,nearest_neighbor,generative ai certification online,usa,broad match,0.24,4.63,0.9270771126870375,same_region_and_match
free certification courses on generative ai,usa,exact match,3.0075940759701068,28.956190349878348,nearest_neighbor,generative ai certificate course,usa,exact match,3.25,31.29,0.9254135618369559,same_region_and_match
free certification courses on generative ai,usa,phrase match,0.23176927817175938,4.681739419069539,nearest_neighbor,generative ai certification online,usa,phrase match,0.25,5.05,0.9270771126870375,same_region_and_match
free certification courses on generative ai,a,broad match,0.39864315845542614,1.2979079577618524,nearest_neighbor,generative ai certification online,a,broad match,0.43,1.4,0.9270771126870375,same_region_and_match
free certification courses on generative ai,a,phrase match,1.48332338029926,4.7466348169576325,nearest_neighbor,generative ai certification online,a,phrase match,1.6,5.12,0.9270771126870375,same_region_and_match
free certification courses on generative ai,b,broad match,0.1112492535224445,0.889994028179556,nearest_neighbor,generative ai certification online,b,broad match,0.12,0.96,0.9270771126870375,same_region_and_match
free certification courses on generative ai,b,phrase match,0.444997014089778,0.667495521134667,nearest_neighbor,generative ai certification online,b,phrase match,0.48,0.72,0.9270771126870375,same_region_and_match
free certification courses on generative ai,c,broad match,0.12955789865717385,2.665191058090433,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9254135618369559,same_region_and_match
free certification courses on generative ai,c,phrase match,0.42100692014386387,1.2092751961579071,nearest_neighbor,best generative ai courses,c,phrase match,0.47,1.35,0.8957594045614126,same_region_and_match
free course generative ai,usa,broad match,0.4857249262267618,4.257236118105147,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9524018161309055,same_region_and_match
free course generative ai,usa,phrase match,1.6780131456541036,33.06271250361487,nearest_neighbor,course generative ai,usa,phrase match,1.72,33.89,0.9755890381709905,same_region_and_match
free course generative ai,a,broad match,0.30476858116188976,2.781013303102244,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9524018161309055,same_region_and_match
free course generative ai,b,broad match,0.13333625425832676,2.714345175973081,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9524018161309055,same_region_and_match
free course generative ai,c,broad match,0.11566315935506812,2.081936868391226,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.8897166104236008,same_region_and_match
free course generative ai,c,exact match,0.11707068458051886,2.5072638280994455,nearest_neighbor,course generative ai,c,exact match,0.12,2.57,0.9755890381709905,same_region_and_match
free course generative ai,c,phrase match,0.15609424610735848,1.629233693745554,nearest_neighbor,course generative ai,c,phrase match,0.16,1.67,0.9755890381709905,same_region_and_match
free course on generative ai,usa,broad match,0.47658201071256456,4.177101152716007,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9344745308089502,same_region_and_match
free course on generative ai,usa,exact match,1.1075049641791312,15.358055565209725,nearest_neighbor,course on generative ai,usa,exact match,1.13,15.67,0.9800928886540986,same_region_and_match
free course on generative ai,usa,phrase match,1.39173190188882,17.52406084913528,nearest_neighbor,course on generative ai,usa,phrase match,1.42,17.88,0.9800928886540986,same_region_and_match
free course on generative ai,a,broad match,0.29903184985886405,2.7286656299621344,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9344745308089502,same_region_and_match
free course on generative ai,b,broad match,0.13082643431325303,2.663252412805508,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9344745308089502,same_region_and_match
free course on generative ai,c,broad match,0.16119520452823213,1.889566008636499,nearest_neighbor,generative ai fundamentals course,c,broad match,0.18,2.11,0.8955289140457341,same_region_and_match
free courses generative ai,usa,broad match,0.4053522432070928,3.8604975543532647,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9651243885883162,same_region_and_match
free courses generative ai,usa,phrase match,1.8144338505460342,24.861604250035025,nearest_neighbor,generative ai courses,usa,phrase match,1.88,25.76,0.9651243885883162,same_region_and_match
free courses generative ai,a,broad match,0.24128109714707904,4.178988602587409,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9651243885883162,same_region_and_match
free courses generative ai,b,broad match,0.1254661705164811,0.6659358281259381,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9651243885883162,same_region_and_match
free courses generative ai,c,broad match,0.11804166916471975,2.1247500449649555,nearest_neighbor,generative ai online course,c,broad match,0.13,2.34,0.9080128397286135,same_region_and_match
free courses in generative ai,usa,broad match,0.4049324333153334,3.856499364907937,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9641248412269843,same_region_and_match
free courses in generative ai,a,broad match,0.24103121030674607,4.174660562512842,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9641248412269843,same_region_and_match
free courses in generative ai,b,broad match,0.12533622935950797,0.6652461404466191,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9641248412269843,same_region_and_match
free courses in generative ai,c,broad match,0.09946181750434203,1.7631867648496995,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9041983409485639,same_region_and_match
free courses on generative ai,usa,broad match,0.39781537419687574,3.7887178494940548,nearest_neighbor,generative ai courses,usa,broad match,0.42,4.0,0.9471794623735137,same_region_and_match
free courses on generative ai,usa,exact match,1.8175067081834033,18.476364985329678,nearest_neighbor,courses on generative ai,usa,exact match,1.87,19.01,0.9719287209536915,same_region_and_match
free courses on generative ai,usa,phrase match,1.4287352198019265,18.75822431440625,nearest_neighbor,courses on generative ai,usa,phrase match,1.47,19.3,0.9719287209536915,same_region_and_match
free courses on generative ai,a,broad match,0.23679486559337842,4.101287072077314,nearest_neighbor,generative ai courses,a,broad match,0.25,4.33,0.9471794623735137,same_region_and_match
free courses on generative ai,a,phrase match,0.563718658153141,3.187926204728108,nearest_neighbor,courses on generative ai,a,phrase match,0.58,3.28,0.9719287209536915,same_region_and_match
free courses on generative ai,b,broad match,0.12313333010855679,0.6535538290377244,nearest_neighbor,generative ai courses,b,broad match,0.13,0.69,0.9471794623735137,same_region_and_match
free courses on generative ai,b,phrase match,0.456806498848235,3.2656805024044036,nearest_neighbor,courses on generative ai,b,phrase match,0.47,3.36,0.9719287209536915,same_region_and_match
free courses on generative ai,c,broad match,0.09998468702190648,1.772455815388342,nearest_neighbor,generative ai foundations course,c,broad match,0.11,1.95,0.9089517001991498,same_region_and_match
free courses on generative ai,c,phrase match,0.21382431860981213,0.8941744232773963,nearest_neighbor,courses on generative ai,c,phrase match,0.22,0.92,0.9719287209536915,same_region_and_match
free generative ai certification course,usa,broad match,0.607651167630883,22.61601689526193,nearest_neighbor,generative ai certificate course,usa,broad match,0.64,23.82,0.9494549494232547,same_region_and_match
free generative ai certification course,usa,phrase match,0.2331437334417508,4.709503415523366,nearest_neighbor,generative ai certification online,usa,phrase match,0.25,5.05,0.9325749337670032,same_region_and_match
free generative ai certification course,a,broad match,0.29433103432120894,14.43171523123347,nearest_neighbor,generative ai certificate course,a,broad match,0.31,15.2,0.9494549494232547,same_region_and_match
free generative ai certification course,b,broad match,0.11393459393079056,5.924598884401109,nearest_neighbor,generative ai certificate course,b,broad match,0.12,6.24,0.9494549494232547,same_region_and_match
free generative ai certification course,c,broad match,0.13292369291925568,2.7344302543389736,nearest_neighbor,generative ai certificate course,c,broad match,0.14,2.88,0.9494549494232547,same_region_and_match
free generative ai course,usa,broad match,0.49768782643183995,4.362087419902597,nearest_neighbor,generative ai course,usa,broad match,0.51,4.47,0.9758584831996862,same_region_and_match
free generative ai course,usa,exact match,1.5711321579514947,34.17456408165301,nearest_neighbor,generative ai course,usa,exact match,1.61,35.02,0.9758584831996862,same_region_and_match
free generative ai course,usa,phrase match,2.244474511359278,22.42522794392879,nearest_neighbor,generative ai course,usa,phrase match,2.3,22.98,0.9758584831996862,same_region_and_match
free generative ai course,a,broad match,0.31227471462389955,2.8495067709430835,nearest_neighbor,generative ai course,a,broad match,0.32,2.92,0.9758584831996862,same_region_and_match
free generative ai course,b,broad match,0.13662018764795608,2.7811966771191057,nearest_neighbor,generative ai course,b,broad match,0.14,2.85,0.9758584831996862,same_region_and_match
