Day,Keyword,Match type,Region,Cost,Clicks,day_of_week,is_weekend,month,is_public_holiday,days_to_next_course_start,Competition,Competition (indexed value),Top of page bid (low range),Top of page bid (high range),last_month_searches,three_month_avg,six_month_avg,mom_change,search_trend,llm_relevance_score
2024-02-21,architecture degree online,Broad match,USA,16.02,3,Wednesday,0,Feb,0,47,High,73.0,4.2,46.65,6.3818160174060985,6.913360158739281,6.746999648012115,0.5973260870605346,0.13114223841464334,5
2024-02-21,online engineering degree courses,Phrase match,USA,17.97,4,Wednesday,0,Feb,0,47,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2024-02-21,online technology courses,Phrase match,USA,326.38,65,Wednesday,0,Feb,0,47,Low,17.0,5.22,34.91,4.948759890378168,4.042110380829989,4.047098058072575,0.33085424431698973,0.0038692333207825088,4
2024-02-21,online tech courses,Phrase match,USA,176.63,34,Wednesday,0,Feb,0,47,Low,27.0,6.37,37.94,5.771441123130016,6.3818160174060985,6.3818160174060985,0.0,0.0,4
2024-02-21,mbse course,Broad match,USA,25.36,2,Wednesday,0,Feb,0,47,High,82.0,2.83,8.0,3.713572066704308,4.577083071448677,4.608703197179643,0.19867069479548416,-0.04411374000685946,4
2024-02-21,model based systems engineering course,Broad match,USA,10.25,2,Wednesday,0,Feb,0,47,High,82.0,2.83,8.0,3.713572066704308,4.577083071448677,4.608703197179643,0.19867069479548416,-0.04411374000685946,4
2024-02-21,sysml training,Broad match,USA,3.7,1,Wednesday,0,Feb,0,47,Medium,62.0,1.63,5.06,4.2626798770413155,4.345406420199827,4.290264046146995,0.0,-4.450998604442487e-06,4
2024-02-21,mbse training,Broad match,USA,9.4,1,Wednesday,0,Feb,0,47,Medium,61.0,2.59,7.15,3.9318256327243257,4.494356528290166,4.641814979645556,0.2481796294755343,-0.07351811816732297,4
2024-02-21,system engineering training,Phrase match,USA,48.44,6,Wednesday,0,Feb,0,47,High,77.0,2.84,9.17,3.9318256327243257,4.948759890378168,5.013061112419666,0.0,-0.044092266542741114,4
2024-02-21,system engineering education,Broad match,USA,51.71,6,Wednesday,0,Feb,0,47,Medium,50.0,3.75,9.14,3.044522437723423,3.1743440266439973,3.224678581023163,0.0,-0.12332300286172296,4
2024-02-21,system engineering schools,Broad match,USA,18.24,2,Wednesday,0,Feb,0,47,High,68.0,5.32,17.99,4.948759890378168,4.8690166606895575,4.9088882755338625,0.23922968906583453,-0.020505401919928664,4
2024-02-21,systems engineer education requirements,Broad match,USA,1.84,1,Wednesday,0,Feb,0,47,Low,17.0,2.24,11.08,3.713572066704308,3.5271821585581997,3.50886884113444,0.2795848622191617,0.02539455537331454,4
2024-02-21,incose certification,Broad match,USA,21.87,3,Wednesday,0,Feb,0,47,Low,14.0,2.48,9.22,5.771441123130016,5.972005317740382,6.004883057216272,0.20715971012039525,-0.005636183910152832,5
2024-02-22,computer science course online,Broad match,A,61.81,27,Thursday,0,Feb,0,46,Low,17.0,7.86,43.44,8.188966863648876,7.513469340738227,7.411343987786769,0.40525688322453846,0.0756791462735804,4
2024-02-22,online architecture program,Broad match,A,2.01,2,Thursday,0,Feb,0,46,Medium,50.0,4.64,49.99,5.968707559985366,5.421654271036249,5.422199914563929,0.41958298965394913,0.035706672850184355,4
2024-02-22,architecture degree online,Broad match,A,5.28,4,Thursday,0,Feb,0,46,High,73.0,4.2,46.65,6.3818160174060985,6.913360158739281,6.746999648012115,0.5973260870605346,0.13114223841464334,5
2024-02-22,online engineering degree courses,Phrase match,A,1.17,1,Thursday,0,Feb,0,46,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2024-02-22,online technology courses,Phrase match,A,46.6,23,Thursday,0,Feb,0,46,Low,17.0,5.22,34.91,4.948759890378168,4.042110380829989,4.047098058072575,0.33085424431698973,0.0038692333207825088,4
2024-02-22,online tech courses,Phrase match,A,3.57,2,Thursday,0,Feb,0,46,Low,27.0,6.37,37.94,5.771441123130016,6.3818160174060985,6.3818160174060985,0.0,0.0,4
2024-02-22,embedded systems development,Broad match,A,0.34,1,Thursday,0,Feb,0,46,Low,13.0,4.9,10.81,6.175867270105761,6.514364763991999,6.83352021046674,0.19882311987885082,-0.19097302582595233,3
2024-02-22,mechatronic systems engineering,Broad match,A,11.3,6,Thursday,0,Feb,0,46,Low,1.0,0.0,0.0,2.3978952727983707,3.4205155127490077,3.59319750136347,1.533930359925955,-0.06035996967377054,3
2024-02-22,embedded systems engineering,Broad match,A,8.75,2,Thursday,0,Feb,0,46,Low,12.0,1.27,8.12,7.3783837129967145,7.083510578780078,7.039821628913862,0.26213369919728446,0.037447671313897625,3
2024-02-22,embedded systems programmer,Broad match,A,2.9,2,Thursday,0,Feb,0,46,Low,25.0,1.73,8.71,5.564520407322694,6.037760796692164,6.072287415045563,0.20715971012039525,0.005918848860582965,3
2024-02-22,aerospace masters programs,Broad match,A,4.39,2,Thursday,0,Feb,0,46,High,72.0,3.28,16.4,3.713572066704308,4.428132963358339,4.469496234937594,0.0,-0.007090846556443819,5
2024-02-22,mbse certificate,Broad match,A,3.72,2,Thursday,0,Feb,0,46,Low,30.0,3.38,9.12,2.3978952727983707,2.828980049415072,2.721208855260897,0.0,0.05542518556500439,5
2024-02-22,sysml training,Broad match,A,4.07,3,Thursday,0,Feb,0,46,Medium,62.0,1.63,5.06,4.2626798770413155,4.345406420199827,4.290264046146995,0.0,-4.450998604442487e-06,4
2024-02-22,system engineering training,Broad match,A,6.69,4,Thursday,0,Feb,0,46,High,77.0,2.84,9.17,3.9318256327243257,4.948759890378168,5.013061112419666,0.0,-0.044092266542741114,4
2024-02-22,msc engineering,Broad match,A,2.99,3,Thursday,0,Feb,0,46,Low,6.0,3.98,16.2,5.14166355650266,5.493632982707151,5.422745558091609,0.21266227384662706,0.036456389802278735,3
2024-02-22,mit systems engineering certificate,Exact match,A,4.96,1,Thursday,0,Feb,0,46,High,75.0,2.4,9.08,3.9318256327243257,4.1248369239885,3.991955684019743,0.579033873792524,0.08895494099950366,5
2024-02-22,mit model based systems engineering,Broad match,A,0.44,1,Thursday,0,Feb,0,46,Medium,45.0,0.0,0.0,2.3978952727983707,2.7432592500272954,2.7432592500272954,1.0360919316867756,1.1976195368092883e-16,4
2024-02-22,mit architecture and systems engineering,Exact match,A,6.6,1,Thursday,0,Feb,0,46,Medium,49.0,2.51,15.17,3.044522437723423,3.044522437723423,3.1743440266439973,0.0,-0.0890205181169653,4
2024-02-22,mit systems architecture,Broad match,A,7.68,6,Thursday,0,Feb,0,46,Medium,63.0,2.97,11.89,2.3978952727983707,2.3978952727983707,2.6134376611067216,0.0,-0.14780049484001193,4
2024-02-22,mit xpro systems engineering,Exact match,A,3.96,1,Thursday,0,Feb,0,46,Medium,53.0,4.25,18.02,3.044522437723423,3.96935919215665,4.024501566209481,0.5491078103370075,0.021924610753057818,5
2024-02-22,mitx systems engineering,Exact match,A,0.01,1,Thursday,0,Feb,0,46,Medium,57.0,2.37,12.98,2.3978952727983707,2.828980049415072,2.613437661106721,0.0,0.14780049484001204,5
2024-02-22,aerospace schools,Broad match,B,2.25,2,Thursday,0,Feb,0,46,Low,22.0,2.37,9.89,5.968707559985366,6.106814033398963,6.072287415045563,0.0,0.017756546581747818,4
2024-02-22,embedded systems engineering,Broad match,B,0.85,1,Thursday,0,Feb,0,46,Low,12.0,1.27,8.12,7.3783837129967145,7.083510578780078,7.039821628913862,0.26213369919728446,0.037447671313897625,3
2024-02-22,embedded systems programmer,Broad match,B,0.9,1,Thursday,0,Feb,0,46,Low,25.0,1.73,8.71,5.564520407322694,6.037760796692164,6.072287415045563,0.20715971012039525,0.005918848860582965,3
2024-02-22,mit systems engineering,Phrase match,B,0.38,1,Thursday,0,Feb,0,46,Medium,46.0,2.69,10.75,5.351858133476067,5.557474608979167,5.629971080086705,0.6168494265092992,-0.013859401672335113,4
2024-02-22,mit system engineering,Exact match,B,0.26,1,Thursday,0,Feb,0,46,Medium,46.0,2.69,10.75,5.351858133476067,5.557474608979167,5.629971080086705,0.6168494265092992,-0.013859401672335113,4
2024-02-22,mit xpro systems engineering,Exact match,B,1.54,1,Thursday,0,Feb,0,46,Medium,53.0,4.25,18.02,3.044522437723423,3.96935919215665,4.024501566209481,0.5491078103370075,0.021924610753057818,5
2024-02-22,system engineering education,Broad match,B,2.1,2,Thursday,0,Feb,0,46,Medium,50.0,3.75,9.14,3.044522437723423,3.1743440266439973,3.224678581023163,0.0,-0.12332300286172296,4
2024-02-22,information technology programs,Phrase match,B,0.42,1,Thursday,0,Feb,0,46,High,69.0,10.81,40.0,3.713572066704308,4.8690166606895575,4.861295656866001,0.0,0.042334404495324045,4
2024-02-22,online architecture program,Broad match,B,2.85,3,Thursday,0,Feb,0,46,Medium,50.0,4.64,49.99,5.968707559985366,5.421654271036249,5.422199914563929,0.41958298965394913,0.035706672850184355,4
2024-02-22,engineering technology degree online,Broad match,B,5.45,4,Thursday,0,Feb,0,46,High,71.0,4.48,23.06,5.771441123130016,6.041058554447179,5.972005317740382,0.4044261469757453,0.046785460983801895,5
2024-02-22,architecture degree online,Broad match,B,4.21,4,Thursday,0,Feb,0,46,High,73.0,4.2,46.65,6.3818160174060985,6.913360158739281,6.746999648012115,0.5973260870605346,0.13114223841464334,5
2024-02-22,online engineering degree courses,Phrase match,B,1.78,2,Thursday,0,Feb,0,46,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2024-02-22,online technology courses,Phrase match,B,38.96,25,Thursday,0,Feb,0,46,Low,17.0,5.22,34.91,4.948759890378168,4.042110380829989,4.047098058072575,0.33085424431698973,0.0038692333207825088,4
2024-02-22,online tech courses,Phrase match,B,21.83,12,Thursday,0,Feb,0,46,Low,27.0,6.37,37.94,5.771441123130016,6.3818160174060985,6.3818160174060985,0.0,0.0,4
2024-02-22,mbse course,Broad match,B,5.22,1,Thursday,0,Feb,0,46,High,82.0,2.83,8.0,3.713572066704308,4.577083071448677,4.608703197179643,0.19867069479548416,-0.04411374000685946,4
2024-02-22,model based systems engineering course,Broad match,B,2.65,2,Thursday,0,Feb,0,46,High,82.0,2.83,8.0,3.713572066704308,4.577083071448677,4.608703197179643,0.19867069479548416,-0.04411374000685946,4
2024-02-22,mbse training,Broad match,B,0.4,1,Thursday,0,Feb,0,46,Medium,61.0,2.59,7.15,3.9318256327243257,4.494356528290166,4.641814979645556,0.2481796294755343,-0.07351811816732297,4
2024-02-22,system engineering training,Broad match,B,3.89,3,Thursday,0,Feb,0,46,High,77.0,2.84,9.17,3.9318256327243257,4.948759890378168,5.013061112419666,0.0,-0.044092266542741114,4
2024-02-22,embedded technology,Broad match,USA,6.66,1,Thursday,0,Feb,0,46,Low,9.0,1.97,10.57,4.709530201312334,5.0831259714108015,5.112394763956731,0.4030982430978982,0.007981663439115912,3
2024-02-22,embedded systems development,Broad match,USA,12.38,1,Thursday,0,Feb,0,46,Low,13.0,4.9,10.81,6.175867270105761,6.514364763991999,6.83352021046674,0.19882311987885082,-0.19097302582595233,3
2024-02-22,aerospace schools,Broad match,USA,5.57,1,Thursday,0,Feb,0,46,Low,22.0,2.37,9.89,5.968707559985366,6.106814033398963,6.072287415045563,0.0,0.017756546581747818,4
2024-02-22,embedded systems programmer,Broad match,USA,7.89,1,Thursday,0,Feb,0,46,Low,25.0,1.73,8.71,5.564520407322694,6.037760796692164,6.072287415045563,0.20715971012039525,0.005918848860582965,3
2024-02-22,embedded engineering,Broad match,USA,3.63,1,Thursday,0,Feb,0,46,Low,10.0,1.57,10.44,6.580639137284949,6.690011017961706,6.7355343219489425,0.3281156420302711,-0.0046625196488489645,3
2024-02-22,aerospace electronic engineering,Broad match,USA,5.88,1,Thursday,0,Feb,0,46,Low,0.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,3
2024-02-22,mit systems engineering,Exact match,USA,14.61,2,Thursday,0,Feb,0,46,Medium,46.0,2.69,10.75,5.351858133476067,5.557474608979167,5.629971080086705,0.6168494265092992,-0.013859401672335113,4
2024-02-22,mit systems engineering certificate,Exact match,USA,10.41,1,Thursday,0,Feb,0,46,High,75.0,2.4,9.08,3.9318256327243257,4.1248369239885,3.991955684019743,0.579033873792524,0.08895494099950366,5
2024-02-22,mit architecture and systems engineering,Exact match,USA,16.02,1,Thursday,0,Feb,0,46,Medium,49.0,2.51,15.17,3.044522437723423,3.044522437723423,3.1743440266439973,0.0,-0.0890205181169653,4
2024-02-22,mit mbse,Exact match,USA,29.56,2,Thursday,0,Feb,0,46,Medium,50.0,2.96,10.95,2.3978952727983707,3.6203771126312545,3.6203771126312545,0.2795848622191617,-0.015976277841095128,5
2024-02-22,mit systems engineering masters,Exact match,USA,5.87,1,Thursday,0,Feb,0,46,Medium,60.0,4.27,17.3,3.713572066704308,3.3973605696376254,3.591841912507636,0.6690496289808849,-0.0840426984920536,5
2024-02-22,mit xpro systems engineering,Exact match,USA,9.08,1,Thursday,0,Feb,0,46,Medium,53.0,4.25,18.02,3.044522437723423,3.96935919215665,4.024501566209481,0.5491078103370075,0.021924610753057818,5
2024-02-22,mit architecture course,Exact match,USA,8.15,1,Thursday,0,Feb,0,46,Low,4.0,1.69,3.99,4.709530201312334,4.85741594710175,4.85741594710175,0.6423279321637327,0.03670445326649906,5
2024-02-22,it degree programs,Phrase match,USA,2.44,1,Thursday,0,Feb,0,46,Medium,37.0,11.68,52.74,5.564520407322694,5.077362334461163,4.785859431375665,0.0,0.17229145649654076,5
2024-02-22,online architecture program,Broad match,USA,51.54,7,Thursday,0,Feb,0,46,Medium,50.0,4.64,49.99,5.968707559985366,5.421654271036249,5.422199914563929,0.41958298965394913,0.035706672850184355,4
2024-02-22,engineering technology degree online,Broad match,USA,16.11,4,Thursday,0,Feb,0,46,High,71.0,4.48,23.06,5.771441123130016,6.041058554447179,5.972005317740382,0.4044261469757453,0.046785460983801895,5
2024-02-22,online engineering degree courses,Phrase match,USA,10.52,2,Thursday,0,Feb,0,46,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2024-02-22,online technology courses,Phrase match,USA,255.09,55,Thursday,0,Feb,0,46,Low,17.0,5.22,34.91,4.948759890378168,4.042110380829989,4.047098058072575,0.33085424431698973,0.0038692333207825088,4
2024-02-22,online tech courses,Phrase match,USA,80.56,14,Thursday,0,Feb,0,46,Low,27.0,6.37,37.94,5.771441123130016,6.3818160174060985,6.3818160174060985,0.0,0.0,4
2024-02-22,mbse course,Broad match,USA,24.24,3,Thursday,0,Feb,0,46,High,82.0,2.83,8.0,3.713572066704308,4.577083071448677,4.608703197179643,0.19867069479548416,-0.04411374000685946,4
2024-02-22,model based systems engineering course,Broad match,USA,9.82,2,Thursday,0,Feb,0,46,High,82.0,2.83,8.0,3.713572066704308,4.577083071448677,4.608703197179643,0.19867069479548416,-0.04411374000685946,4
2024-02-22,mbse training,Broad match,USA,50.58,5,Thursday,0,Feb,0,46,Medium,61.0,2.59,7.15,3.9318256327243257,4.494356528290166,4.641814979645556,0.2481796294755343,-0.07351811816732297,4
2024-02-22,system engineering training,Phrase match,USA,107.07,6,Thursday,0,Feb,0,46,High,77.0,2.84,9.17,3.9318256327243257,4.948759890378168,5.013061112419666,0.0,-0.044092266542741114,4
2024-02-22,system engineering education,Broad match,USA,63.38,9,Thursday,0,Feb,0,46,Medium,50.0,3.75,9.14,3.044522437723423,3.1743440266439973,3.224678581023163,0.0,-0.12332300286172296,4
2024-02-22,mbse certificate,Exact match,USA,12.14,1,Thursday,0,Feb,0,46,Low,30.0,3.38,9.12,2.3978952727983707,2.828980049415072,2.721208855260897,0.0,0.05542518556500439,5
2024-02-23,computer science course online,Broad match,A,24.7,17,Friday,0,Feb,0,45,Low,17.0,7.86,43.44,8.188966863648876,7.513469340738227,7.411343987786769,0.40525688322453846,0.0756791462735804,4
2024-02-23,online engineering degree courses,Phrase match,A,1.9,1,Friday,0,Feb,0,45,Low,21.0,0.0,0.0,2.3978952727983707,2.3978952727983707,2.3978952727983707,0.0,-1.7964293052139324e-16,5
2024-02-23,online technology courses,Phrase match,A,26.25,17,Friday,0,Feb,0,45,Low,17.0,5.22,34.91,4.948759890378168,4.042110380829989,4.047098058072575,0.33085424431698973,0.0038692333207825088,4
2024-02-23,online tech courses,Phrase match,A,1.45,1,Friday,0,Feb,0,45,Low,27.0,6.37,37.94,5.771441123130016,6.3818160174060985,6.3818160174060985,0.0,0.0,4
2024-02-23,mbse course,Broad match,A,6.25,3,Friday,0,Feb,0,45,High,82.0,2.83,8.0,3.713572066704308,4.577083071448677,4.608703197179643,0.19867069479548416,-0.04411374000685946,4
2024-02-23,model based systems engineering course,Broad match,A,2.03,1,Friday,0,Feb,0,45,High,82.0,2.83,8.0,3.713572066704308,4.577083071448677,4.608703197179643,0.19867069479548416,-0.04411374000685946,4
2024-02-23,model based systems engineering course,Phrase match,A,3.95,2,Friday,0,Feb,0,45,High,82.0,2.83,8.0,3.713572066704308,4.577083071448677,4.608703197179643,0.19867069479548416,-0.04411374000685946,4
2024-02-23,linux engineer,Broad match,A,0.69,1,Friday,0,Feb,0,45,Low,6.0,0.97,16.08,5.564520407322694,5.9029520810335825,5.935829820509475,0.19726643685535006,-0.016908551730458136,3
2024-02-23,mechatronic systems engineering,Broad match,A,3.44,2,Friday,0,Feb,0,45,Low,1.0,0.0,0.0,2.3978952727983707,3.4205155127490077,3.59319750136347,1.533930359925955,-0.06035996967377054,3
2024-02-23,embedded systems programmer,Broad match,A,1.91,2,Friday,0,Feb,0,45,Low,25.0,1.73,8.71,5.564520407322694,6.037760796692164,6.072287415045563,0.20715971012039525,0.005918848860582965,3
2024-02-23,aerospace masters programs,Broad match,A,0.89,1,Friday,0,Feb,0,45,High,72.0,3.28,16.4,3.713572066704308,4.428132963358339,4.469496234937594,0.0,-0.007090846556443819,5
2024-02-23,embedded engineering,Broad match,A,0.68,1,Friday,0,Feb,0,45,Low,10.0,1.57,10.44,6.580639137284949,6.690011017961706,6.7355343219489425,0.3281156420302711,-0.0046625196488489645,3
2024-02-23,mbse certificate,Broad match,A,0.6,1,Friday,0,Feb,0,45,Low,30.0,3.38,9.12,2.3978952727983707,2.828980049415072,2.721208855260897,0.0,0.05542518556500439,5
2024-02-23,system engineering training course,Phrase match,A,1.42,1,Friday,0,Feb,0,45,Medium,51.0,3.53,8.78,2.3978952727983707,2.828980049415072,2.721208855260897,0.0,0.12932543298501034,5
2024-02-23,mit systems engineering,Exact match,A,3.27,2,Friday,0,Feb,0,45,Medium,46.0,2.69,10.75,5.351858133476067,5.557474608979167,5.629971080086705,0.6168494265092992,-0.013859401672335113,4
2024-02-23,mit mbse,Exact match,A,1.95,1,Friday,0,Feb,0,45,Medium,50.0,2.96,10.95,2.3978952727983707,3.6203771126312545,3.6203771126312545,0.2795848622191617,-0.015976277841095128,5
2024-02-23,mit system engineering,Exact match,A,7.98,2,Friday,0,Feb,0,45,Medium,46.0,2.69,10.75,5.351858133476067,5.557474608979167,5.629971080086705,0.6168494265092992,-0.013859401672335113,4
2024-02-23,mit system engineering,Phrase match,A,1.68,1,Friday,0,Feb,0,45,Medium,46.0,2.69,10.75,5.351858133476067,5.557474608979167,5.629971080086705,0.6168494265092992,-0.013859401672335113,4
2024-02-23,mit systems architecture,Exact match,A,2.16,1,Friday,0,Feb,0,45,Medium,63.0,2.97,11.89,2.3978952727983707,2.3978952727983707,2.6134376611067216,0.0,-0.14780049484001193,4
2024-02-23,mit systems architecture,Broad match,A,6.62,2,Friday,0,Feb,0,45,Medium,63.0,2.97,11.89,2.3978952727983707,2.3978952727983707,2.6134376611067216,0.0,-0.14780049484001193,4
2024-02-23,mit xpro systems engineering,Exact match,A,1.75,3,Friday,0,Feb,0,45,Medium,53.0,4.25,18.02,3.044522437723423,3.96935919215665,4.024501566209481,0.5491078103370075,0.021924610753057818,5
2024-02-23,linux engineer,Broad match,B,0.69,1,Friday,0,Feb,0,45,Low,6.0,0.97,16.08,5.564520407322694,5.9029520810335825,5.935829820509475,0.19726643685535006,-0.016908551730458136,3
2024-02-23,embedded systems programmer,Broad match,B,0.77,1,Friday,0,Feb,0,45,Low,25.0,1.73,8.71,5.564520407322694,6.037760796692164,6.072287415045563,0.20715971012039525,0.005918848860582965,3
2024-02-23,embedded engineering,Broad match,B,0.56,1,Friday,0,Feb,0,45,Low,10.0,1.57,10.44,6.580639137284949,6.690011017961706,6.7355343219489425,0.3281156420302711,-0.0046625196488489645,3
2024-02-23,mit systems engineering,Exact match,B,0.16,1,Friday,0,Feb,0,45,Medium,46.0,2.69,10.75,5.351858133476067,5.557474608979167,5.629971080086705,0.6168494265092992,-0.013859401672335113,4
